LAMMPS data file via write_data, version 23 Jun 2022, timestep = 0

1216 atoms
3 atom types

0 20.168875556741614 xlo xhi
0 20.168875556741614 ylo yhi
-2.2283669804811876 32.0884845189291 zlo zhi

Masses

1 12.011
2 1.00784
3 16

Atoms # charge/kk

3 1 2.3028521047816292e-06 1.2605547222965143e+00 1.2605547222965185e+00 -1.6671303954807728e+00 0 0 0
4 1 -2.9911374402420827e-07 2.5210488840232941e+00 1.2605547222960698e+00 -9.9235688506861064e-01 0 0 0
7 1 2.9928177653677092e-07 1.2605547222963300e+00 6.3027736114824791e+00 -1.6671303954799952e+00 0 0 0
8 1 1.7117508130712639e-06 1.2605547222965083e+00 3.7816641668897799e+00 -1.6671303954804524e+00 0 0 0
9 1 -3.5768866394572804e-06 2.5210488840234810e+00 6.3027736114813759e+00 -9.9235688506883613e-01 0 0 0
10 1 -3.7441876388058268e-06 2.5210488840234038e+00 3.7816641668887208e+00 -9.9235688506872455e-01 0 0 0
11 1 4.3123327885783915e-06 3.7816641668890494e+00 3.7816641668898390e+00 -1.6670824474218984e+00 0 0 0
12 1 2.8216273650424104e-06 3.7816641668888100e+00 1.2605547222963482e+00 -1.6670824474219332e+00 0 0 0
13 1 -2.0283996655672684e-06 5.0422794497544805e+00 3.7816641668890218e+00 -9.9235688506830466e-01 0 0 0
14 1 -2.8024984697579002e-06 5.0422794497542931e+00 1.2605547222965978e+00 -9.9235688506829256e-01 0 0 0
15 1 -2.5339477192887213e-06 6.3027736114816522e+00 1.2605547222963143e+00 -1.6671303954797800e+00 0 0 0
24 1 2.8648232526308775e-06 3.7816641668891648e+00 6.3027736114816628e+00 -1.6670824474219217e+00 0 0 0
26 1 1.9458913436268191e-06 5.0422794497545169e+00 6.3027736114818627e+00 -9.9235688506824937e-01 0 0 0
27 1 -4.0694990239974619e-06 6.3027736114815101e+00 6.3027736114817374e+00 -1.6671303954795691e+00 0 0 0
28 1 -1.5526663777250868e-06 6.3027736114817507e+00 3.7816641668889446e+00 -1.6671303954796062e+00 0 0 0
