LAMMPS data file via write_data, version 23 Jun 2022, timestep = 0

3264 atoms
3 atom types

0 20.168875556741614 xlo xhi
0 21.3923230126194 ylo yhi
-4.727080208611316 75.63328333778105 zlo zhi

Masses

1 12.011
2 1.00784
3 16

Atoms # charge/kk

1 1 1.7819133421389026e-06 2.5211094445927018e+00 8.9134679219247503e-01 -3.7816641668890525e+00 0 0 0
2 1 1.6907114337146858e-06 1.2605547222963509e+00 1.7826935843849501e+00 -3.7816641668890529e+00 0 0 0
3 1 -3.2601110497344081e-06 0.0000000000000000e+00 0.0000000000000000e+00 -2.5211094445927018e+00 0 0 0
4 1 1.0446828793190665e-06 0.0000000000000000e+00 8.9134679219247503e-01 -3.7816641668890525e+00 0 0 0
5 1 6.6323902776915776e-07 1.2605547222963507e+00 2.6740403765774250e+00 -2.5211094445927018e+00 0 0 0
6 1 1.5585541963463489e-06 0.0000000000000000e+00 8.9134679219247503e-01 -1.2605547222963509e+00 0 0 0
8 1 4.7808359272344958e-07 6.3027736114817543e+00 1.7826935843849501e+00 -3.7816641668890529e+00 0 0 0
9 1 -8.8225950801657768e-07 3.7816641668890525e+00 1.7826935843849501e+00 -3.7816641668890525e+00 0 0 0
10 1 4.5899709310012718e-09 5.0422188891854036e+00 0.0000000000000000e+00 -2.5211094445927014e+00 0 0 0
11 1 -9.4141046893674492e-07 5.0422188891854045e+00 8.9134679219247503e-01 -3.7816641668890534e+00 0 0 0
12 1 -2.2088278899176223e-06 6.3027736114817552e+00 2.6740403765774250e+00 -2.5211094445927023e+00 0 0 0
13 1 1.7011046777112176e-06 3.7816641668890525e+00 2.6740403765774250e+00 -2.5211094445927018e+00 0 0 0
14 1 -7.2876482003114528e-07 5.0422188891854036e+00 8.9134679219247503e-01 -1.2605547222963509e+00 0 0 0
15 1 -1.6633426583773080e-06 2.5211094445927018e+00 0.0000000000000000e+00 -2.5211094445927018e+00 0 0 0
16 1 -2.1044025677266944e-06 3.7816641668890529e+00 1.7826935843849501e+00 -1.2605547222963509e+00 0 0 0
17 1 1.4573817889570115e-07 1.2605547222963509e+00 1.7826935843849501e+00 -1.2605547222963509e+00 0 0 0
18 1 9.2529499553677559e-07 2.5027495660763055e+00 2.1370831990230773e+01 7.1116530130937248e-03 0 -1 0
19 1 3.0087666602752422e-06 2.5211094445927018e+00 8.9134679219247503e-01 -1.2605547222963507e+00 0 0 0
20 1 2.2332947346092734e-06 3.7473019052519239e+00 2.6935726149607122e+00 5.3263528619219361e-02 0 0 0
21 1 8.5891150091873148e-07 1.2974909583113436e+00 2.6533882500912971e+00 1.0927555146238979e-03 0 0 0
22 1 1.2189296553368165e-06 2.4756478662826247e+00 8.7110183201542468e-01 1.3009613604220489e+00 0 0 0
23 1 -3.4954383308527584e-06 2.0165967604074613e+01 3.9452687253807017e-03 1.8789824322057346e-02 -1 0 0
24 1 -2.9985512613090600e-06 1.2511873297660141e+00 1.7965926280178761e+00 1.3047339358075494e+00 0 0 0
26 1 2.6650746867117186e-06 1.3975255077489446e-03 9.3714957626261186e-01 1.2446224383877047e+00 0 0 0
39 1 6.0528964910437816e-06 6.3027736114817543e+00 1.7826935843849501e+00 -1.2605547222963507e+00 0 0 0
43 1 -9.5036926178218212e-07 6.2571696588744201e+00 2.6686413268531997e+00 4.2121963444258163e-02 0 0 0
45 1 5.6310343529233998e-06 4.9808923434088470e+00 2.1361263088098294e+01 2.5527287148657703e-02 0 -1 0
46 1 1.3022653531320747e-06 6.3175072825731489e+00 1.7778863600375618e+00 1.3291360704621091e+00 0 0 0
47 1 -2.2009404340339939e-06 3.7752581007837227e+00 1.7126811216064195e+00 1.3207015558032431e+00 0 0 0
49 1 -8.2139030127696067e-07 4.9926646507153825e+00 8.2912801760791133e-01 1.3321545579560661e+00 0 0 0
545 1 -1.9519496007811392e-07 2.5211094445927018e+00 4.4567339609623753e+00 -3.7816641668890525e+00 0 0 0
546 1 2.4420127979571127e-06 1.2605547222963509e+00 5.3480807531548500e+00 -3.7816641668890529e+00 0 0 0
547 1 -5.0117639806221574e-07 0.0000000000000000e+00 3.5653871687699001e+00 -2.5211094445927018e+00 0 0 0
548 1 -4.9592905392417523e-07 0.0000000000000000e+00 4.4567339609623753e+00 -3.7816641668890525e+00 0 0 0
549 1 1.3734673266146295e-06 1.2605547222963507e+00 6.2394275453473256e+00 -2.5211094445927018e+00 0 0 0
550 1 1.4128759367508365e-06 0.0000000000000000e+00 4.4567339609623753e+00 -1.2605547222963509e+00 0 0 0
552 1 7.8220348542859099e-07 6.3027736114817543e+00 5.3480807531548500e+00 -3.7816641668890529e+00 0 0 0
553 1 5.6936096093604536e-07 3.7816641668890525e+00 5.3480807531548500e+00 -3.7816641668890525e+00 0 0 0
554 1 1.1547727773276150e-06 5.0422188891854036e+00 3.5653871687699001e+00 -2.5211094445927014e+00 0 0 0
555 1 1.7101414368971753e-06 5.0422188891854045e+00 4.4567339609623753e+00 -3.7816641668890534e+00 0 0 0
556 1 -9.9674227300180360e-07 6.3027736114817552e+00 6.2394275453473256e+00 -2.5211094445927023e+00 0 0 0
557 1 -4.5131102999208867e-07 3.7816641668890525e+00 6.2394275453473256e+00 -2.5211094445927018e+00 0 0 0
558 1 1.8546236798159492e-06 5.0422188891854036e+00 4.4567339609623753e+00 -1.2605547222963509e+00 0 0 0
559 1 4.2445291560841768e-07 2.5211094445927018e+00 3.5653871687699001e+00 -2.5211094445927018e+00 0 0 0
560 1 6.4007505377806038e-07 3.7816641668890529e+00 5.3480807531548500e+00 -1.2605547222963509e+00 0 0 0
561 1 -4.4215789052442303e-06 1.2605547222963509e+00 5.3480807531548500e+00 -1.2605547222963509e+00 0 0 0
562 1 9.7380261450584856e-07 2.5316317139487996e+00 3.5903908503347020e+00 1.4566932287772536e-02 0 0 0
